일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-01-01,중도일보,"김 총리, 새해 첫 현장 행보 인천공항 화물터미널 방문","인천공항,대한항공,정책역량,수출액,우리나라,수출기업,1조,공급망,시장발굴,반도체,민생경제,김부겸,국무총리",http://www.joongdo.co.kr/web/view.php?key=20220101010000018
2022-01-01,아시아경제,"김 총리, 인천공항서 새해 첫 현장행보 ""무역 활력을 민생경제로""","인천공항,화물터미널,대한항공,정책역량,공급망,김부겸,국무총리,물류애,민생경제,반도체,한국,수출기업,관계자,1조,현장행보,6445억,현장일정,화물선,현장,수출,무역,총리,달러,새해,안정,세계,경제,미래,최대",https://www.asiae.co.kr/article/2022010116445761559
2022-01-01,동아일보,김 총리 “무역 역군들의 노고 감사 새해에도 힘써달라”,"대한항공,인천공항,한국,6445억,사회관계,8위,민생경제,자원부,산업통상자원부,반도체,국무총리,사회관계망,수출액,김부겸,우리나라,겹경사,관계자,6150억,수입액,294억,화물터미널,관계자들,버팀목,sns,화물선,무역,새해,이날,달러",https://www.donga.com/news/article/all/20220101/111047323/2
2022-01-01,YTN,"김 총리, 인천공항 화물터미널 방문...수출 현장 점검","인천공항,대한항공,국무총리,민생경제,첫날,김부겸,성장세,반도체,ytn,화물선,sns,현장,경제,최선,회복,방문,미래,세계,점검,총리,화물,안정,바탕,방역,새해,무역,개척,국민,참관,일상,민생,수출,터미널,교역,정부,연결",https://www.ytn.co.kr/_ln/0101_202201011256049699
2022-01-01,서울경제,"첫 수출 화물 실은 대한항공 항공편, 미국 멕시코로","대한항공,화물기,미국,75t,여객기,인천공항,반도체,코로나바이러스,김형우,보잉,각국,물류난,코로나19,자동차,멕시코,감염증,댈러스,멕시코로,비행기,과달라하라,태평양,항공편,관계자,777f",http://www.sedaily.com/NewsView/260P268L7Z
2022-01-01,머니투데이,반도체 車부품 스마트폰..새해 첫 수출 화물기 띄운 대한항공,"화물기,코로나19,대한항공,진단키트,여객기,공급망,대항항공,김형우,반도체,태스크포스,보잉,태평양,미국,항공기,댈러스,각국,멕시코,인천국제공항,과달라하라",http://news.moneytoday.co.kr/view/mtview.php?no=2022010109503211096&type=2
2022-01-02,YTN,"우리카드 ""1위 대한항공도 잡았다""...파죽의 6연승","우리카드,대한항공,6연승,김재휘,송희채,상승세,4위,김상익,외국인,정지석,한국전력,듀스,칼텍스,5연,2세트,16점,흥국생명,25대,23득점,전문가,최하위,나경복,여자부,3연승,눈앞",https://www.ytn.co.kr/_ln/0107_202201021910126083
2022-01-02,YTN,"우리카드 ""1위 대한항공도 잡았다""...파죽의 6연승","우리카드,대한항공,6연승,김재휘,송희채,상승세,4위,김상익,외국인,정지석,한국전력,듀스,칼텍스,5연,2세트,16점,흥국생명,25대,23득점,전문가,최하위,나경복,여자부,3연승,눈앞",https://www.ytn.co.kr/_ln/0107_202201022325337177
2022-01-02,경향신문,"공중전 압도 우리카드, 선두 대한항공 날개 꺾고 6연승","우리카드,알렉스,대한항공,송희채,대한한공,김재휘,나경복,6연승,리시브,홈경기,최하위,곽승석,장충체육관,27점,한국전력,링컨,상승세,신영철",https://www.khan.co.kr/sports/basketball-volleyball/article/202201022154085
2022-01-02,SBS,선두 대한항공까지 잡았다 우리카드 6연승,"우리카드,여자부,6연승,맹활약,듀스,알렉스,한국전력,대한항공,칼텍스,모마,영상편집,3연패,눈앞,나경복,흥국생명,마침표,상승세,우기정,gs,블로킹,도약,혼자,승점,행진,편집,영상,에이스,승리,수비,성공,서브,공격,추격,상황,선두,배구",https://news.sbs.co.kr/news/endPage.do?news_id=N1006590591&plink=ORI&cooper=ETC
2022-01-02,KBS,우리카드의 반전카드 꼴찌에서 6연승 신바람,"우리카드,6연승,대한항공,최부경,sk,한국전력,신바람,85대,4위,kcc,주도권,정창영,나경복,골밑슛,3대,프로배구,반전카드,상승세,송희채,2연승,프로,득점,성공,꼴찌,시즌,매치,재치,경기,승리,승점,주도,집중,막판,엉덩이,농구,반전,예사",https://news.kbs.co.kr/news/view.do?ncd=5362773&amp;ref=DA
2022-01-02,한국일보,"""우리카드가 달라졌어요""... 선두 대한항공 집어삼키며  6연승 질주","우리카드,대한항공,알렉스,나경복,김재휘,6연승,11승,1세트,송희채,4번,리시브,서울,한국전력,홈경기,외국인,하위권,현대캐피탈전,주전들,도드람,우승후보,눈앞,5점",https://hankookilbo.com/News/Read/A2022010216330000535
2022-01-02,중앙일보,5연패 뒤 6연승 우리카드가 '우리카드'다워졌다,"우리카드,대한항공,알렉스,6연승,나경복,남자부,2승,김재휘,5패,맏형,11승,한국전력,신영철,서울,8패,도드람,결정전,최하위,결정적,송희채",https://www.joongang.co.kr/article/25037510
2022-01-03,한국일보,"한국항공대, 제9대 총장에 허희영 경영학부 교수 취임","경영학,허희영,한국항공대,대한항공,한국항공대학교,코로나,항공사,동영,한국항공경영학회,항공업,아시아,취임사,주년,학교법인,경쟁력,대학원장,경제이론,항공산업,학생처장,항공경영학,서울대,전문서,경영학부,경영대학원장,대학장,경영대학장",https://hankookilbo.com/News/Read/A2022010311240003911
2022-01-03,부산일보,대한항공 아시아나 “2022년은 통합 원년” 외쳤지만 LCC 허브 등은 외면,"대한항공,아시아나항공,지방공항,운수권,항공업계,항공사,항공업,lcc,미국,신년사,재배정,eu,한진그룹,조원태,대표이사,대한민국,출도착",http://www.busan.com/view/busan/view.php?code=2022010314590880172
2022-01-03,한국경제,"조원태 ""2022년 '메가캐리어'로 나아가는 원년 항공역사 새로 쓴다""","아시아나항공,항공사,대한항공,조원태,임직원,항공업,조건부,대한민국,한진그룹,감염증,코로나바이러스,위원회,가족들,시간당,이질감,코로나19,기업결합,신년사,만큼,시간date,필요성,공정위,항공역사",https://www.hankyung.com/economy/article/202201031621g
2022-01-03,내일신문,조원태 “글로벌 메가 캐리어 원년”,"아시아나항공,대한항공,항공사,조원태,대한민국,코로나,임직원,항공역사,신뢰감,하늘길,항공업,도전과제,코로나19,이질감,신년사,한진그룹,고객관점,기대감,시간date,회장,고객,글로벌,준비,의미,원년,패러다임,과업,대비,인수,캐리어,포스트,고대,순간,열매,의지",http://www.naeil.com/news_view/?id_art=410065
2022-01-03,중부일보,"[새얼굴] 허희영 한국항공대 경영학부 교수, 제9대 항공대 총장 취임","항공대,경영학,허희영,대한항공,코로나,경영학부,한국항공대학교,항공사,동영,한국항공경영학회,항공업,아시아,취임식,주년,학교법인,경쟁력,대학원장,경제이론,항공산업,학생처장,항공경영학,서울대,10여,전문서,한국항공대,경영대학원장,대학장,경영대학장,항공대한국항공대학교",www.joongboo.com/news/articleView.html?idxno=363519863
2022-01-03,서울경제,"제주항공, 국내선 누적 탑승객 5,000만명 돌파","국내선,000만,000만,탑승객,제주항공,000만,제주,항공사,제주공항,김포공항,000만,대한항공,저비용항공사,항공기,아시아나항공,분담률,lcc,취항,기록,승객,돌파,누적,노선,수송,항공,추가,비중,이날",http://www.sedaily.com/NewsView/260Q1NR8LV
2022-01-03,중부일보,"조원태 한진그룹 회장 ""2022년은 위기가 가져온 패러다임을 대 전환하는 중요한 시점""","대한항공,코로나19,아시아나항공,신년사,임직원,고객들,조원태,대한민국,한진그룹,元年,성과들,신뢰감,하늘길,항공사,항공업,발걸음,팬데믹,항공역사,임직원들,만큼,원동력,mega,carrier,global,시간date,회장,위기,항공,고객,사내,극복,생각",www.joongboo.com/news/articleView.html?idxno=363519973
2022-01-03,한국경제,"항공, 올해도 코로나가 좌우 화물수송 특수는 여전","코로나19,국제선,항공사,대한항공,아시아나항공,lcc,영업이익,화물수송,항공사들,오미크론,각국,출입국,국제항공운송협회,항공업,4000억,항공업계,제주항공,티웨이항공,저비용항공사,자본잠식,교통부,제주,97억,진에어,7142억,반사이익,코로나,fsc,8278만",https://www.hankyung.com/economy/article/2022010308741
2022-01-03,머니투데이,[전문]조원태 한진그룹 회장 신년사,"임직원,대한항공,코로나19,항공사,고객들,발걸음,아시아나항공,항공업,기대감,시간date,팬데믹,각국,치료제,신년사,성과들,하늘길,대한민국,동료들,선결조건,눈물,전문지,한진그룹,기업결합심사,전염병,조원태,생명체,여객기들,여객기",http://news.moneytoday.co.kr/view/mtview.php?no=2022010309000850336&type=2
2022-01-03,중앙일보,"한국항공대, 제9대 총장에 허희영 경영학부 교수 취임","경영학,허희영,한국항공대,대한항공,한국항공대학교,코로나,항공사,동영,한국항공경영학회,항공업,아시아,취임사,주년,학교법인,경쟁력,대학원장,경제이론,항공산업,학생처장,항공경영학,서울대,전문서,경영학부,경영대학원장,대학장,경영대학장",https://www.joongang.co.kr/article/25037679
2022-01-03,매일경제,"대한항공, UAM 생태계 구축으로 미래 먹거리 선점","항공기,대한항공,uam,한국,인천국제공항공사,ums,개발비,연구개발비,air,management",http://news.mk.co.kr/newsRead.php?no=3192&year=2022
2022-01-03,디지털타임스,조원태 신년사 “올해 ‘글로벌 메가 캐리어’ 원년 항공역사 새로 쓴다”,"코로나19,항공사,대한항공,조원태,신년사,임직원,발걸음,아시아나항공,항공업,고객들,시간date,항공역사,대한민국,한진그룹,성과들,가족들,이질감,원동력,기대감,팬데믹,통합항공사,mega,carrier,global,글로벌,식물,결합,접목,회장,생각,원년,회복",http://www.dt.co.kr/contents.html?article_no=2022010302109932031001&ref=jeadan
2022-01-03,한겨레,"조원태 회장 “아시아나항공 인수합병, 항공역사 새로 쓰는 시대적 과업”","아시아나항공,항공사,항공업,조원태,대한항공,대한민국,신년사,한진그룹,임직원,가족들,이질감,시간date,발걸음,통합항공사,항공역사,회장,글로벌,결합,식물,과업,상처,모습,통합,항공,사내,개량,합병,인수,열매,의지,가족",http://www.hani.co.kr/arti/economy/marketing/1025712.html
2022-01-03,헤럴드경제,[신년사] 조원태 한진그룹 회장 “아시아나 성공적 인수 ‘메가캐리어’ 원년으로”,"항공사,메가캐리어,코로나19,임직원,발걸음,항공업,조원태,아시아나항공,대한민국,아시아나,한진그룹,기대감,가족들,이질감,만큼,시간date,대한항공,신년사,통합항공사,회장,인수,식물,결합,접목,항공,회복,모습,상처,통합,원년,과업,글로벌",http://biz.heraldcorp.com/view.php?ud=20220103000080
2022-01-03,서울신문,"조원태 한진그룹 회장, “대한항공, 글로벌 메가 캐리어 원년될 것”","대한항공,코로나19,신년사,아시아나항공,임직원,고객들,한진그룹,대한민국,조원태,신뢰감,하늘길,항공업,항공역사,발걸음,포스트코,원동력,만큼,항공사,mega,carrier,global,시간date,회장,결합,식물,접목,항공,회복,고객,생각,상처",http://www.seoul.co.kr/news/newsView.php?id=20220103500013
2022-01-03,조선일보,조원태 회장 “아시아나 인수는 시대적 과업”,"코로나,아시아나항공,고객들,대한항공,임직원,조원태,대한민국,한진그룹,성과들,元年,신뢰감,하늘길,항공사,항공업,항공역사,임직원들,발걸음,원동력,신년사,시간date,필요성,아시아나,mega,carrier,global,회장,인수,항공,상처,회복,고객",https://www.chosun.com/economy/industry-company/2022/01/03/CY6RR3XKLJBW5DVYEY7SNWT63U/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-01-03,매일경제,"조원태 한진그룹 회장 ""2022년은 위기가 가져온 패러다임을 대전환하는 중요한 시점""","코로나19,대한항공,코로나,아시아나항공,임직원,조원태,고객들,대한민국,포스코,임직원들,한진그룹,元年,가족들,신뢰감,하늘길,항공사,항공업,시간date,발걸음,성과들,항공역사,이질감,팬데믹,신년사,대전환,바이러스감염증,감염증,원동력",http://news.mk.co.kr/newsRead.php?no=3408&year=2022
2022-01-03,아시아경제,"조원태 한진그룹 회장 ""대한항공, 글로벌 메가 캐리어 나아가는 원년""","코로나19,임직원,대한항공,발걸음,항공업,항공사,조원태,고객들,신년사,코로나,대한민국,한진그룹,가족들,아시아나항공,이질감,시간date,항공역사,임직원들,만큼,포스트코,통합항공사,원동력,기대감,회장,글로벌,위기,식물,접목",https://www.asiae.co.kr/article/2022010308372684853
2022-01-04,문화일보,공정위 조건부 합병승인에 대한항공 아시아나 경영계획 ‘시계제로’,"대한항공,공정위,비행기,항공기,코로나19,운수권,항공사,아시아나항공,차세대,변이종,가능성,국제선,아시아나,화물기,한국항공대,보고서,허희영",http://www.munhwa.com/news/view.html?no=2022010401072203324001
2022-01-04,국민일보,"경남 사천공항 ‘진에어’ 신규취항, 28일부터 운항","사천공항,진에어,김포,저비용항공사,활성화,보잉,지역민,성수기,경남도,항공사,코로나19,하병필,도지사,대한항공,그동안,신청서,사업자,제주",http://news.kmib.co.kr/article/view.asp?arcid=0016634496&code=61122023&cp=kd
2022-01-04,서울신문,"경남 사천~김포 노선 진에어 취항, 28일부터 운항","사천공항,진에어,김포,사천,경남도,김포노선,대한항공,신청서,지역공항,그동안,9개월,189석,비행단,교통부,한국공항공사",http://www.seoul.co.kr/news/newsView.php?id=20220104500068
2022-01-04,서울신문,EU 美 中 日 손에 달린 통합항공사 출범 대한항공 외교력에 달렸다,"공정위,대한항공,항공사,독과점,기업결합,eu,한국,항공업,조건부,태스크포스,비행기,민혜영",http://www.seoul.co.kr/news/newsView.php?id=20220104500133
2022-01-04,한국경제,난감한 대한항공 아시아나 'PMI' 계획 전면 수정 불가피,"대한항공,공정위,pmi,항공사,항공기,운수권,아시아나항공,에어버스,유럽,항공업계,항공업,우기홍,보고서,근로자,심사보고서,산업은행,4000억,인천공항",https://www.hankyung.com/economy/article/2022010455391
2022-01-04,한겨레,[뉴스AS]‘통합 항공사’ 운수권 재분배하면 장거리 노선 외국에 빼앗긴다고?,"운수권,항공사,외항사,장거리,아시아나항공,대한항공,유럽,독과점,엘시시,인천,재분배,비행기,한국,당국자,사업적,관계자,공정위,구주,불가능",http://www.hani.co.kr/arti/economy/marketing/1025876.html
2022-01-04,동아일보,"[단신]제주항공, 국내선 탑승객 5000만 명 돌파 外","국내선,중국,제주항공,루미네이트,5000만,한미약품,탑승객,마일스톤,항공사,에퍼메드,항공권,한미,1억,시판허가,기술료,의약품,상업화,임상시험,부여,전문기업,아시아나항공,제주,대한항공,제품명,리수테가닙,1726억",https://www.donga.com/news/article/all/20220103/111077434/1
2022-01-04,경인일보,"대한항공, 아시아나 인수합병 연내 절차 마무리 총력 쏟는다","대한항공,인수합병,공정위,경쟁력,만큼,아시아나항공,항공사,항공업,조원태,한진그룹,대한민국,조건부,아시아나",http://www.kyeongin.com/main/view.php?key=20220103010000379
2022-01-04,머니투데이,"대한항공, 화물 운임 상승과 여객 수요 회복 기대감 유효-유진","대한항공,연구원,기대감,영업이익,매출액,공정위,아시아나항공,유진투자증권,항공사,방민진,보고서,전원회의,목표주가,심사보고서,운수권",http://news.moneytoday.co.kr/view/mtview.php?no=2022010407465077369&type=2
2022-01-04,아주경제,"""대한항공 회복 방향성은 확실 목표주가 4만1000원 유지"" [유진투자증권]","대한항공,목표주가,유진투자증권,연구원,영업이익,투자의견,2조,방민진,일반항공사,항공사,조건부,능령,대항항공,아시아태평향화물공급능령,아시아나항공,견조,물동량,아시아태평향,부문별,타이트,기대감",https://www.ajunews.com/view/20220104083530236
