일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-02-01,아시아경제,잇따른 빅딜 무산 지연 고심 커진 산은,"대우조선해양,산은,eu,조선,만큼,공정위,기업결합,경쟁당국,항공산업,산업은행,현대중공업,주요국,코로나19,대한항공,불가능,구주,불승인,20여년,사실상,공정거래위원회,이동걸,남아",https://www.asiae.co.kr/article/2022020108215618004
2022-02-01,아주경제,"대형항공사, 올해도 화물 싣고 날아오른다 반도체 수요 한몫","반도체,항공화물,대한항공,홍콩,코로나19,화물운송,1조",https://www.ajunews.com/view/20220201152529586
2022-02-01,헤럴드경제,화물운송 운임 강세 지속 대한항공 올해는?,"매출액,대한항공,팬데믹,여객기,일상회복,국제선,2조,연구원,경쟁력,장거리,김영호,공급망,코로나19,성수기",http://biz.heraldcorp.com/view.php?ud=20220201000080
2022-02-02,서울경제,"제주항공, 단거리 노선에 주력 티웨이, 미주 유럽노선 취항 검토","제주항공,대한항공,항공사,아시아나항공,단거리,lcc,티웨이항공,운수권,장거리,김포,김포공항,영국,프랑스,에어프레미아,항공기,미주,로스앤젤레스",http://www.sedaily.com/NewsView/261ZHFTMZ2
2022-02-02,헤럴드경제,역대급 실적에도 고민 깊은 대한항공 공정위 결론 ‘촉각’ [비즈360],"대한항공,공정위,항공사,기업결합,아시아나,점유율,조건부,1조,미국,전원회의,eu,항공기,런던,영업이익,항공편",http://biz.heraldcorp.com/view.php?ud=20220202000317
2022-02-02,국민일보,실적 개선 어려운데 고용지원금 다음달 종료 ‘사면초가’ LCC,"제주항공,고용유지지원금,lcc,대한항공,항공사,지원금,항공업,항공업계,코로나19,국제선,에프앤가이드,티웨이항공,오미크론,통합항공사,부채비율,순환휴직,탑승객,조건부,생계유지,584만,전제조건",http://news.kmib.co.kr/article/view.asp?arcid=0016728235&code=61141111&cp=kd
2022-02-02,디지털타임스,"통합 앞둔 대한항공 아시아나, LCC 알짜노선 개편 `고심`","대한항공,제주항공,김포공항,아시아나항공,lcc,국제선,운수권,김포,단거리,영국,프랑스,티웨이항공,에어프레미아,장거리,항공사,알짜노선,맥스,로스앤젤레스,미국,뉴욕,관계자,항공업,김이배,중대형",http://www.dt.co.kr/contents.html?article_no=2022020202109932031001&ref=jeadan
2022-02-03,매일경제,항공 석유화학 기업 초비상,"고유가,대한항공,관계자,원저,환위험,배럴,연평균,석유화학,국제유가,순외화,한우람,소비자,항공기,항공이용료,순외,항공사,헤징,순이익,가능성,정유업계,최소화,항공업계,3억,재고평가이익,석유화학업계,항공업,현실화,3600억",http://news.mk.co.kr/newsRead.php?no=99332&year=2022
2022-02-03,한국경제,'마일리지 털기' 분주한 아시아나항공 이번엔 삼성전자 LG전자 제휴,"아시아나항공,대한항공,1000원,적립몰,할인권,아시아나,삼성전자,1마일,세탁기,건조기,관리기,100여,가전제품,위원회,lg,제주,항공사,가전관,공정거래위원회,그간,아시아,선착순,1대",https://www.hankyung.com/economy/article/202202039417i
2022-02-03,서울경제,‘단거리 노선 강화’ ‘장거리 도전’ 메가 캐리어 뜨자 각자도생 나선 LCC [뒷북비즈],"대한항공,제주항공,lcc,단거리,아시아나항공,티웨이항공,장거리,운수권,항공사,김포,김포공항,영국,프랑스,에어프레미아,항공기,로스앤젤레스,맥스",http://www.sedaily.com/NewsView/261ZXMB03Q
2022-02-03,헤럴드경제,역대급 실적에도 고민깊은 대한항공 공정위 결론 ‘촉각’,"대한항공,공정위,항공사,기업결합,아시아나,점유율,미국,전원회의,조건부,김지윤,eu,항공기,런던,항공편,애틀랜타공항,히드로,댈러스공항,보고서",http://biz.heraldcorp.com/view.php?ud=20220203000542
2022-02-03,국민일보,"실적 개선 힘든데, 고용지원금 종료 LCC ‘사면초가’","제주항공,국제선,lcc,고용유지지원금,대한항공,항공사,항공업,항공업계,코로나19,에프앤가이드,절실,티웨이항공,수익성,지원금,통합항공사,오미크론,부채비율,임금삭감",http://news.kmib.co.kr/article/view.asp?arcid=0924229816&code=11151400
2022-02-03,경기일보,"인천공항공사, 올해 스마트 공항 도약 위한 '스마트 3대 추진 사업' 총력","공항공사,인천공항,스마트패스,코로나19,출국장,테스트베드,상호인증,항공기,항공사,대한항공",www.kyeonggi.com/news/articleView.html?idxno=2398716
2022-02-03,세계일보,대한항공 아시아나 합병에 LCC 촉각,"대한항공,유럽,아시아나항공,항공사,항공업,국제선,단거리,lcc,에어버스,항공업계,에어프레미아,미국,운수권,중대형,김포공항,전원회의,1만,몽골,싱가포르,저비용항공사,수익성,영국,보잉,중국,항송거리,호주,위원회,티웨이항공,전망대,인천국제공항",http://www.segye.com/content/html/2022/02/02/20220202509518.html
2022-02-03,아시아경제,"공정위, 대한항공-아시아나 기업결합 D-6 조정 범위 놓고 이견","공정위,항공사,조건부,운수권,항공업,전원회의,신규노선,경쟁력,항공업계,프랑크푸르트,대한항공,아시아,기업결합,관계자,항공기,독과점",https://www.asiae.co.kr/article/2022020310004332377
2022-02-04,중부일보,"프로배구 현대건설, GS칼텍스 꺾고 역대 최다승 신기록 최다연승 타이","현대건설,최다승,칼텍스,신기록,인천,3세트,gs칼텍스,화성,양효진,현대캐피탈,모마,정지윤,야스민,대한항공,역전승,수원,남자부,서울,도드람,풀세트,외국인,한국도로공사전,14연승",www.joongboo.com/news/articleView.html?idxno=363524750
2022-02-04,YTN,"현대건설, 12년 만에 역대 최다연승 타이 14연승 달성","현대건설,3대,14연승,최다승,칼텍스,대한항공,장충체육관,3세트,현대캐피탈,남자부,대역전승,서울,역전승,신기록,타이기록,gs,ytn,gs칼텍스,역대,최다,연승,시즌,승점,기록,타이,경기,세트,고지,프로,배구,단일,작성,달성",https://www.ytn.co.kr/_ln/0107_202202042206341820
2022-02-04,조선일보,[오늘의 경기] 2022년 2월 4일,"미래에셋증권,한국마사회,광교,칼텍스,전주체,국군체육부대,광교씨름체,현대건설,대한항공,프로배구,현대캐피탈,프로탁구,프로농구,spotv,씨름체,kgc인삼공사,gs,프로,남자,여자,탁구,배구,농구",https://www.chosun.com/sports/sports_general/2022/02/04/LOIZYMHH5ZGCHE3KR3DJSPXH3Y/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
