일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-07-26,한국일보,"김연경의 흥국생명, 8월 13일 기업은행과 컵대회 개막전","흥국생명,기업은행,컵대회,개막전,삼성화재,프로배구대회,순천,팔마체육관,남녀부,우리카드,현대캐피탈,대한항공,한국도로공사,칼텍스,히사미스,김호철,일본,백전노장,전남,대진,스프링스,준우승,현대건설",https://hankookilbo.com/News/Read/A2022072609280002914
2022-07-26,중앙일보,‘여자탁구 간판’ 신유빈 컴백 WTT 컨텐더 튀니지 대회 출격,"신유빈,대한항공,컨텐더,튀니지,wtt,일본,프리몬트,양샤오신,아드리아,히라노,이시카와,강희찬,미국,컨텐터",https://www.joongang.co.kr/article/25089795
2022-07-27,한국일보,"""별 관광객 잡아라"" 제주항공 티웨이 가세로 뜨거워진 '몽골 하늘길 쟁탈전'","몽골,코로나19,제주항공,항공사,관계자,항공권,lcc,성수기,러시아,여행사,티웨이항공,올여름,한국일보,대한항공,운수권,여행지,인천,여름철",https://hankookilbo.com/News/Read/A2022072016490004878
2022-07-27,영남일보,"영남이공대, 외국어 실력 풍부한 실무학습 밑거름 항공 호텔 비서분야 대거 취업","실습실,항공사,영남이공대,승무원,밑거름,전문가,외국어,학생들,메리어트,쉐라톤,대한항공,인턴십,코로나19",https://www.yeongnam.com/web/view.php?key=20220726010003257
2022-07-27,아주경제,"대한항공, 여객 화물 수요 불확실성 증가 목표주가↓ [흥국증권]","매출액,흥국증권,대한항공,여객기,아시아,이병근,해외여행,국제선,저평가,항공사,하향조정,3만,유럽,영업이익,대형항공사,진에어,4만,2조,미주,3조,6327억,6506억,재무건전성,화물매출액",https://www.ajunews.com/view/20220727082709932
2022-07-27,아주경제,[노심초사 항공업계] 2분기 실적 난망...코로나19 재확산 속 리오프닝 '먹구름',"코로나19,lcc,항공사,영업적자,국제선,항공업,항공업계,티웨이항공,확진자,리오프닝,방역지침,관계자,대한항공,코로나,재확산,흑자전환,상반기",https://www.ajunews.com/view/20220726162247739
2022-07-28,동아일보,"올림픽 기억 가물가물해도, 99년생 삼총사 ‘초롱초롱’","한국,임성진,임동혁,대표팀,한국전력,박경민,여오현,현대캐피탈,리베로,대한항공,살림꾼,자신감,잠재력,서울,장윤창,이을,도쿄,성균관대",https://www.donga.com/news/article/all/20220728/114714083/1
2022-07-28,중앙일보,"허수봉 33점 맹활약, 남자 배구 호주 꺾고 챌린저컵 4강 진출","허수봉,한국,챌린저컵,호주,나경복,vnl,대한항공,현대캐피탈,신영석,2세트,포프,최민호,4강,튀르키예,서울,허수봉이",https://www.joongang.co.kr/article/25090513
2022-07-28,아시아경제,"[정무위 업무보고] 강석훈 ""대우조선 등 경영정상화 차질없이 진행""","산은,변제율,채권단,대우조선해양,강석훈,대한항공,쌍용차,위원회,호조세,계획안,경쟁당국,아시아나항공,대우조선,한국,코로나19,영등포구,회생계획안,생존력,중장기",https://view.asiae.co.kr/article/2022072808424573035
2022-07-29,머니투데이,"""자폐 아들 비행기서 내리라고"" '탑승 거부 논란' 대한항공, 해명은","대한항공,a씨,승무원,위약금,항공권,규정상,프랑크푸르트,독일,블로그,여객기,보호자,탐색행동,자폐인,탑승교,승무원들,자폐인들,안전상,스팩트럼,자폐스펙트럼,비행기,기장님,아들,탑승,승객,조치,장애,자폐,거부,환불,통제,행동,안전,논란,설명,기장",http://news.moneytoday.co.kr/view/mtview.php?no=2022072919223232896&type=2
2022-07-29,조선일보,"“자폐 아들, 탑승 거부당했다” 주장에 대한항공 “안전상 조치”","대한항공,a씨,승무원,보호자,블로그,비행기,독일,여객기,일상들,우영우,화장실,위약금,소견서,검색대,항공여행,프랑크푸르트,전문가,불가능,앞뒤,악영향,가족들,탑승교,탑승수속,탑승구,안전운항절차",https://www.chosun.com/national/national_general/2022/07/29/HDOCIFNF3RD3TIVXSBJVNVEVZI/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-07-29,서울신문,"“자폐 아들, 비행기 탑승 거부 당했다” 대한항공 “안전상 조치”","대한항공,항공권,승무원,불가능,a씨,자폐증,비행기,수차례,장애인,항공사,여객기,동반인,위약금,보호자,블로그,항공기",http://www.seoul.co.kr/news/newsView.php?id=20220729500183
2022-07-29,헤럴드경제,"""자폐 아들, 탑승 거부당해"" 대한항공 ""안전상 우려해 결정""","대한항공,승무원,항공권,a씨,수차례,여객기,위약금,불가능,동반인,보호자,항공기,독일,자폐증,블로그,탑승교,여승무원,그동안,이상행동",http://biz.heraldcorp.com/view.php?ud=20220729000574
2022-07-29,한국경제,"""우영우 정도는 돼야 하나"" 자폐인 비행기 탑승 거부 논란","대한항공,위약금,항공권,a씨,비행기,보호자,유로,자폐증,우영우,독일,여객기,이상행동,탑승교,승무원,악영향,여승무원,220유로,1인,블로그,수차례,동반인,남직원,대항항공",https://www.hankyung.com/society/article/2022072949957
2022-07-29,중앙일보,"""자폐 아들, 탑승 거부당해"" 대한항공 ""안전상 조치"", 무슨 일","대한항공,항공권,a씨,수차례,여객기,승무원,보호자,위약금,독일,항공편,자폐증,블로그,탑승교,갑론을박,여승무원,그동안,네티즌들,장애인,항공사,동반인",https://www.joongang.co.kr/article/25090829
2022-07-29,부산일보,"대한항공, 자폐 승객 '탑승 거부' 논란에 ""안전상 불가피"" 해명","대한항공,항공권,블로그,인천국제공항,수차례,비행기,승무원,동반인,위약금,보호자,독일,영종도,자폐증,프리스티지,항공기",http://www.busan.com/view/busan/view.php?code=2022072919361437963
2022-07-29,매일신문,자폐증 아들 탑승거부한 대한항공 사연에 누리꾼 '갑론을박',"대한항공,위약금,a씨,항공사,승무원,항공권,비행기,보호자,우영우,탑승거부,누리꾼,프랑크푸르트,프리스티지,탑승교,일상들,앞쪽,화장실,대한항공사,직원들",https://news.imaeil.com/page/view/2022072916091395445
2022-07-30,매일경제,"자폐인 탑승거부 논란에 대한항공 ""착석 요청 안 통해, 안전 위한 결정""","대한항공,a씨,우영우,승무원,항공기,항공권,b씨,위약금,항공편,ena,여객기,바퀴씩,탑승교,4차례,인기몰이",http://news.mk.co.kr/newsRead.php?no=672137&year=2022
2022-07-30,아시아경제,"""우영우 정도는 돼야 사회 나오나"" 비행기 '승객 탑승 거부' 논란","우영우,대한항공,a씨,승무원,ena,그동안,바퀴씩,자폐스펙트럼,인천국제공항,4차례,프랑크푸르트,여객기,위약금,탑승교,변호사,가족들,항공권,항공편,보호자,블로그,비행기,안전상,대기실,시간date,아들,탑승,승객,자폐",https://view.asiae.co.kr/article/2022073008573490618
2022-07-30,세계일보,자폐아 탑승 거부 논란 대한항공 “안전 우려해 결정”,"대한항공,승무원,항공권,a씨,누리꾼,수차례,여객기,항공사,위약금,동반인,불가능,보호자,항공기,독일,자폐증,블로그,괴리감,우영우",http://www.segye.com/content/html/2022/07/30/20220730503858.html
2022-07-30,국민일보,"“자폐 아들, 탑승 거부됐다” 대한항공 “착석 불가능했다”","대한항공,a씨,승무원,항공권,블로그,우영우,보호자,탑승교,비행기,갑론을박,위약금,불가능,여객기",https://news.kmib.co.kr/article/view.asp?arcid=0017326249&code=61121111&cp=kd
2022-07-30,KBS,자폐 성인 아들 탑승거부 논란 “승객 안전위한 조치”,"대한항공,비행기,독일,탑승수속,정재우,프랑크푸르트,박상규,영상편집,안용습,촬영기자,인천,고교생,승무원,승무원들,신분증,안전위,거짓말,인천행,수면제,한국,100kg,안전운항",https://news.kbs.co.kr/news/view.do?ncd=5521585&amp;ref=DA
2022-07-31,문화일보,"남자배구, 풀세트 접전 끝에 체코 꺾고 챌린저컵 3위","체코,한국,대한항공,듀스,임성진,임동혁,현대캐피탈,국제대회,챌린저컵,풀세트,5세트,서울,진출권,발리볼네이션스,선수들,삼성화재,20대,황경민,발리볼챌린저컵,15점,24위,임도헌,33득점,17위,fivb,국제배구연맹,발리볼,3위,대표팀,남자배구대표팀,코로나19,전광인,박경민",http://www.munhwa.com/news/view.html?no=2022073101039939059006
2022-07-31,세계일보,강남 도심공항터미널 32년 만에 문 닫나,"강남,서울,코로나19,관계자,비행기,항공사,운송업계,한국무역협회,자회사,국토부,국제기구,코엑스,교통부,국토교통부,강남구,유관기관,운행버스,아시아나,정상회의,기업인들,운송업,한국도심공항자산관리,기업인,공항시설,인천공항,대한항공",http://www.segye.com/content/html/2022/07/31/20220731513394.html
2022-07-31,아시아경제,"[포토] 도심공항터미널, 코로나 여파로 32년 만에 폐쇄","강남구,강남,도심공항터미널,항공사,서울,공항시설,코로나19,아시아나,30여년,유관기관,국토부,교통부,대한항공,코로나,관계자,폐쇄,터미널,여파,지정,공항,도심,대책,모색,기관,검토,유관,서비스,단계,내부,체크,제공,자리,국토,개관,사진,시설,적합,누적",https://view.asiae.co.kr/article/2022073113163997766
2022-07-31,경기일보,"수원 한국전력, 현대캐피탈 상대로 ‘봄배구 교두보’","한국전력,현대캐피탈,3위,봄배구,서재덕,다우디,천안,수원,의정부,대한항공전,신영석,우리카드,3점,포스트시즌,박철우,선수들,인천,현대캐피탈전,서울,듀오",https://www.kyeonggi.com/article/202203233675955
2022-07-31,경기일보,"인천 대한항공, 5연승 고공비행 정규리그 2연패 ‘성큼’","대한항공,현대캐피탈,전광인,링컨,정지석,임동혁,문성민,도드람,인천,5연승,의정부,정규리그,하수봉,외국인,엠블럼,서울,진지위,5점,3대,고공비행",https://www.kyeonggi.com/article/202203133675352
