일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-10-01,서울경제,주인 바뀌는 조선 해운 항공..“핵심 기간산업 체질 바뀐다” [뒷북비즈],"아시아나항공,기업결합,기간산업,hmm,대우조선,대한항공,산은,민영화,경쟁력,산업은행,해운,경영권,영국,조승환,조선,대주주,보고서,조건부",http://www.sedaily.com/NewsView/26C6JC3OZ8
2022-10-02,서울경제,"""기상청 오보로 결항 회항 4년간 2200건” 일평균 1.5회","항공사,기상청,제주항공,아시아나항공,에어부산,에어서울,이용료,대한항공,6만,진에어,부정확,티웨이항공,국토부,달해,위원회",http://www.sedaily.com/NewsView/26C70WPSQZ
2022-10-02,파이낸셜뉴스,"대한항공, 일부노선 LCC로 美 英, 이르면 내달 결합승인 [KAL-아시아나 기업결합 속도]","대한항공,항공사,경쟁당국,미국,기업결합,영국,eu,아시아나항공,일본,유럽,lcc,본심사,아시아나,인천,외항사,대체항공사",http://www.fnnews.com/news/202210021825077768
2022-10-02,파이낸셜뉴스,"한국공항공사, 日이어 中노선 재개 속도낸다","중국,한국공항공사,윤형중,싱하이밍,베이징,항공사,항공노선,제주항공,코로나,한중,김포,에어서울,동북아,아시아나항공,대한항공,제주,티웨이항공,에어부산",http://www.fnnews.com/news/202210021824149502
2022-10-02,국민일보,‘대한항공+아시아나항공 결합’ 연내 문턱 넘나,"대한항공,항공사,미국,영국,일본,아시아나항공,중국,기업결합,eu,본심사,한국,각국,인천,신고서,미주",https://news.kmib.co.kr/article/view.asp?arcid=0017530234&code=61141111&cp=kd
2022-10-02,머니투데이,"""기상청 오보 때문에""...하루 1.5회꼴 항공기 결항 회항","기상청,항공사,아시아나항공,제주항공,피해승객,25만,에어서울,에어부산,대한항공,6만,국민의힘,이용료,제주,항공기,티웨이항공,위원회,악순환",http://news.moneytoday.co.kr/view/mtview.php?no=2022100216390174129&type=2
2022-10-02,헤럴드경제,기상청 예보 틀리니 비행기가 하루 몇 번 결항?,"기상청,항공사,제주항공,아시아나항공,에어부산,이용료,에어서울,대한항공,진에어,부정확,비행기,6만,티웨이항공,위원회,악순환",http://biz.heraldcorp.com/view.php?ud=20221002000092
2022-10-02,헤럴드경제,대한항공 아시아나 결합심사 美 英서 내달 발표 전망,"대한항공,항공사,영국,미국,본심사,유럽,일본,eu,아시아나항공,인천,결합심사,중국,운반선,미주,각국,천연가스",http://biz.heraldcorp.com/view.php?ud=20221002000017
2022-10-02,경향신문,국민의힘 이주환 “기상청 오보로 25만명 항공기 결항 회항 피해”,"기상청,항공사,피해승객,아시아나항공,항공기,에어부산,에어서울,대한항공,25만,제주항공,진에어,6만,제주,이용료,이주환,국민의힘,회항건수",https://www.khan.co.kr/politics/assembly/article/202210021136001
2022-10-02,경향신문,"대한항공 아시아나항공 기업결합, 다음달중 미국 영국 승인날 듯","항공사,대한항공,영국,미국,본심사,유럽,일본,아시아나항공,인천,eu,운반선,각국,항공사들,천연가스,로스앤젤레스,대우조선해양,저비용항공사",https://www.khan.co.kr/economy/economy-general/article/202210021127001
2022-10-02,디지털타임스,"""기상청 기상 오보 때문에"" 항공사 `결항 회항` 하루 평균 1.5회","기상청,항공사,대한항공,이주환,에어부산,에어서울,제주항공,아시아나항공,진에어,이용료,6만,국민의힘,비행기,티웨이항공",http://www.dt.co.kr/contents.html?article_no=2022100202109919607002&ref=jeadan
2022-10-02,서울경제,기름 대신 전기 폐식용유로 선박 비행기 띄운다 [뒷북비즈],"항공유,전동화,친환경,대한항공,폐식용유,지속가능항공유,조선사,대우조선,양해각서,lbts,중동,아시아,스마트십,항공사,시흥,태평양",http://www.sedaily.com/NewsView/26C70BQOIG
2022-10-03,한국경제,"항공사들 무더기 자본잠식 위기 정부, 고환율 어려움 살펴야 [사설]","항공사,자본잠식,항공기,대한항공,아시아나항공,진에어,항공사들,항공업,기업결합,기간산업안정기금,미국,상반기,기한이익상실,채권자,기간산업,코로나",https://www.hankyung.com/opinion/article/2022100319911
2022-10-03,파이낸셜뉴스,입국자 PCR 해제 국제선 수요 회복 속도붙나,"국제선,중국,입국자,항공사,코로나,인천,일본,항공업계,항공업,pcr,해외여행,인천공항,대한항공",http://www.fnnews.com/news/202210031829092792
2022-10-03,한국경제,"M&A 진행 중인데 産銀, 아시아나 지원 고민","아시아나항공,산은,대한항공,항공사,투자자,관계자,각국,가능성,증권사들,증권사,fi,주요국,영국,독과점,미국,인수합병,産銀,한국,국책은행,사모펀드,아시아,규제당국,산업은행,묵묵부답,pef,ib",https://www.hankyung.com/finance/article/2022100321011
2022-10-03,디지털타임스,대한항공 진에어 `하늘길 동맹` 국내선 공동운항 10개로 확대,"대한항공,진에어,공동운항,김포,국내선,제주,항공사,운항편,인천,4개,판매망,항공권,국제선",http://www.dt.co.kr/contents.html?article_no=2022100302109932031003&ref=jeadan
2022-10-03,국민일보,"대한항공-아시아나 기업결합, 한고비 넘었다","대한항공,항공사,미국,영국,일본,기업결합,eu,중국,아시아나항공,본심사,한국,각국,인천,신고서",https://news.kmib.co.kr/article/view.asp?arcid=0924266447&code=11131300
2022-10-04,한겨레,"프로배구 OK금융그룹, 드래프트 1순위로 만능 공격수 신호진 지명","신호진,참가자,우리카드,한국전력,삼성화재,현대캐피탈,대한항공,오케이금융그룹,성균관대,케이비,공격수,신청자,청담동,서울,이현승,190cm,인하대,1순위,한국배구연맹,아웃사이드",http://www.hani.co.kr/arti/sports/sports_general/1061290.html
2022-10-04,중앙일보,"인하대 날개공격수 신호진, 전체 1순위로 OK금융그룹행","현대캐피탈,1라운드,신호진,인하대,ok금융그룹,지명권,이현승,삼성화재,대한항공,신인드래프트,2명,ok,우리카드,석진욱,공격수,한국전력,박승수,홍익대,성균관대,리베라,3학년,순천제일고,4라운드",https://www.joongang.co.kr/article/25106652
2022-10-04,한국일보,"대학배구 최고 공격수 신호진, 1순위로 OK금융 지명","신호진,대한항공,현대캐피탈,1순위,삼성화재,공격수,우리카드,한국전력,최우수선수상,리시브,성균관대,미들블로커,1라운드,대학교,박현빈,인하대,신청자,ok,프로배구,청담동,서울",https://hankookilbo.com/News/Read/A2022100416320000220
2022-10-04,문화일보,"‘행운의 1번 픽’ OK금융그룹, 왼손 공격수 신호진 품었다","신호진,공격수,미들블로커,성균관대,ok금융그룹,한국대학스포츠협의회,대한항공,삼성화재,현대캐피탈,박현빈,청담동,우리카드,서울시,kovo",http://www.munhwa.com/news/view.html?no=2022100401039939059003
2022-10-04,국민일보,‘기다림 후 1순위’ ‘학폭 자진신고’ 이목 쏠린 男 V리그 신인들,"신호진,대한항공,박현빈,인하대,현대캐피탈,삼성화재,학폭,한국전력,우리카드,남자부,공격수,ok금융그룹,학교폭력,호텔리베라,점프력,kovo,석진욱,신인들,oh,박현주,자진신고,인하사대부중,서울",https://news.kmib.co.kr/article/view.asp?arcid=0017536883&code=61161911&cp=kd
2022-10-04,서울신문,대학 최대어 신호진 OK금융그룹으로,"신호진,대한항공,미들블로커,성균관대,최우수선수상,리베라호텔,공격수,1순위,서울,고등학교,한국배구연맹",http://www.seoul.co.kr/news/newsView.php?id=20221004500154
2022-10-04,경인일보,"안산 OK금융그룹, 대학 '최대어' 신호진 품었다 수성고 세터 한태준 우리카드로","대한항공,신호진,공격수,중부대,우리카드,한국전력,현대캐피탈,최우수선수상,스파이커,지명권,아웃사이드,아포짓,수성고,리베라호텔,안산,리시브,의정부,미들블로커,한양대,ok금융그룹,배상진,4라운드,수원,3라운드",http://www.kyeongin.com/main/view.php?key=20221004010000438
2022-10-04,중부일보,"OK금융그룹, 프로배구 신인드래프트 1순위로 인하대 신호진 선발","신호진,인하대,최우수선수상,공격수,신청자,1순위,수원,인천,2명,의정부,1라운드,프로배구,박현빈,안산,대한항공,5명,서울,ok금융그룹,아웃사이드,박현주,한태준",www.joongboo.com/news/articleView.html?idxno=363560551
