일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-11-01,파이낸셜뉴스,"[단독]국토부, '항공기 사고' 대한항공 2주간 안전점검 벌인다","대한항공,국토부,여객기,필리핀,항공기,인천공항,안전점검,승무원,악천후,항공사,국제선,1주일,튀르키예,영국,런던,2주,활주로,검사항목,터키,이스탄불",http://www.fnnews.com/news/202211011532432175
2022-11-01,파이낸셜뉴스,"항공기 사고 4개월간 네 번... 국토부, 대한항공 안전점검","대한항공,국토부,이번주,항공기,여객기,인천공항,2주,안전점검,승무원,필리핀,항공사,국제선,1주일,튀르키예,영국,런던,검사항목,국토교통부,바쿠공항,터키,이스탄불",http://www.fnnews.com/news/202211011811320278
2022-11-01,KBS,"[단독] “시드니 회항 여객기, 아제르바이잔 비상착륙 여객기와 같은 엔진”","여객기,아제르바이잔,시드니,대한항공,불꽃,인천,제조사,호주,착륙기,오른쪽,계현우,프랫앤휘트니,pw4170,강정희,영상편집,가톨릭관동대학교,항공운항학,최석규,정윤식,비행기",https://news.kbs.co.kr/news/view.do?ncd=5591842&amp;ref=DA
2022-11-01,경향신문,저력 제대로 보여준 현대건설 김연경의 흥국생명도 꺾었다,"현대건설,흥국생명,야스민,이다,김연경,수원체육관,대한항공,3779석,여자부,삼성화재,맞대결,기싸움,양효진,시소게임,강성형,세트스코어,3연승,관중들,응원전,계양체육관,인천",https://www.khan.co.kr/sports/basketball-volleyball/article/202211012314015
2022-11-01,조선일보,[오늘의 경기] 2022년 11월 1일,"현대건설,한국시리즈,1차,삼성,현대모비스,삼성화재,대한항공,창원체,잠실실내체,인천계양체,흥국생명,프로,키움,농구,배구,야구",https://www.chosun.com/sports/sports_general/2022/11/01/WNMSGZCDIBC3JEOAJMIWEXDSTM/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-11-01,조선일보,LA 시드니도 접수 “이대론 죽는다” 저비용항공사 몸부림,"항공사,티웨이항공,매출액,인천,상반기,대한항공,단거리,드림라이너,제주항공,비행기,시드니,중거리,화물기",https://www.chosun.com/economy/industry-company/2022/11/01/GXJ5AJLOKFE2NBT47JQGMVIAWQ/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2022-11-01,동아일보,[오늘의 경기]프로야구 外,"여자부,한국시리즈,프로야구,현대건설,1차,김광현,안우진,대한항공,남자부,삼성화재,삼성,현대모비스,수원체육관,창원체육관,인천계양체육관,잠실실내체육관,흥국생명,ssg,프로,야구,키움,문학,농구,배구",https://www.donga.com/news/article/all/20221101/116251377/1
2022-11-01,국민일보,저비용항공사들 경쟁 인천 시드니 편도 16만원도,"장거리,시드니,lcc,항공사,에어프레미아,티웨이항공,인천,상반기,대한항공,항공권,한국,중장거리,국제노선,차세대,선착순,항공기,황용식,단거리,드림라이너,네트워크,3대",https://news.kmib.co.kr/article/view.asp?arcid=0924270983&code=11131900
2022-11-01,서울신문,[오늘의 경기],"창원체육관,삼성,1차,수원체육관,대한항공,현대모비스,흥국생명,삼성화재,한국시리즈,인천,프로야구,현대건설,잠실실내체육관,인천계양체육관,프로농구,프로배구,ssg,프로,키움,농구,야구,배구,경기",http://www.seoul.co.kr/news/newsView.php?id=20221101022014
2022-11-01,영남일보,[오늘의 경기] 프로야구= 한국시리즈 1차전 키움-SSG(18시30분 인천),"한국시리즈,오산,인천,창원체육관,하나증권,삼성,안성,안성스포츠파크,안성오픈,수원체육관,itf,흥국생명,현대모비스,대한항공,현대건설,아시아,잠실실내체육관,인천계양체육관,삼성화재,프로야구,프로농구,프로배구,오산시립테니스장,ssg,프로,대회,키움,주니어,오픈,국제,테니스,농구,배구,야구",https://www.yeongnam.com/web/view.php?key=20221101010000014
