일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-05-01,아시아경제,"아시아나항공, 게이트 그룹 고소 ""기내식 독점 공급권 헐값""","기내식,아시아나항공,경영진,스위스,계열사,순이익,서울중앙지검,게이트고메그룹,사업권,항공업계,인수권부,신주인수권부사채,특정경제범죄가중처벌법상,항공업,아시아나,금호아시아그룹,박삼구,대한항공,1333억,회방",https://view.asiae.co.kr/article/2022050119353768754
2022-05-01,서울신문,"아시아나항공, 기내식 공급사 경영진 고소","기내식,아시아나항공,스위스,경영진,계열사,순이익,서울중앙지검,인수권부,가능성,신주인수권부사채,특정경제범죄가중처벌법상,1333억,박삼구,대한항공,금호아시아나그룹,사업권,공급사,bw,그룹,회장,혐의,고소",http://www.seoul.co.kr/news/newsView.php?id=20220501500136
2022-05-01,세계일보,"아시아나항공, 박삼구 전 회장 기내식 독점 계약 업체 고소","기내식,아시아나항공,경영진,계열사,스위스,서울중앙지검,순이익,박삼구,사업권,16000억,인수권부,신주인수권부사채,특정경제범죄가중처벌법상,금호아시아나그룹,대한항공,1333억,그룹전,bw,계약,게이트,회장",http://www.segye.com/content/html/2022/05/01/20220501510126.html
2022-05-01,헤럴드경제,"아시아나항공, 스위스 게이트그룹 경영진 고소 기내식 공급 계약 무효 소송도","아시아나항공,기내식,스위스,경영진,계열사,순이익,서울중앙지검,소송도,사업권,인수권부,신주인수권부사채,특정경제범죄가중처벌법상,금호아시아나그룹,박삼구,1333억,대한항공,회장,그룹",http://biz.heraldcorp.com/view.php?ud=20220501000264
2022-05-01,한국경제,"[단독] 아시아나 ""기내식 30년 계약 무효"" 게이트그룹 고소","아시아나항공,게이트그룹,기내식,경영진,금호,대한항공,테마섹,만큼,관계자,워크아웃,싱가포르,배임혐의,아시아태평양,스위스,순이익",https://www.hankyung.com/economy/article/2022050152661
2022-05-02,중앙일보,'200억 들여 키웠는데...' 올해 공군 조종사 60명 대한항공 이직,"조종사,대한항공,코로나19,전투기,민항사,조종사들,기종별,코로나바이러스,아시아나항공,1명,공군사관학교",https://www.joongang.co.kr/article/25068159
2022-05-02,충북일보,대한항공 탑승객 '청원생명쌀' 먹는다,"대한항공,청원생명쌀,기내식,청원,소비자,청주,청주시,납품량,탑승객,로하스,고품질,기념식,상차,코로나19,지역쌀,5t,하이닉스,단일화,공사업,청원생명농협,사람들,한국,공동방제,충북일보,항공권,청주대표쌀,한국표준협회,청원생명농협쌀조합공사업법인,정상화,항공사,생명쌀,대표쌀,관계자",https://www.inews365.com/news/article.html?no=713091
2022-05-02,동아일보,[단독]올해 공군 조종사 60명 대한항공 이직 민항사 취업행렬 재개,"조종사,대한항공,민항사,7명,조종사들,전투기,코로나19,기종별,코로나바이러스,아시아나항공,가속화,공군사관학교,업무부담,의무복무기간",https://www.donga.com/news/article/all/20220502/113192622/1
2022-05-02,중앙일보,대한항공 미주 취항 50주년  승객 연 300만명 시대,"대한항공,미국,미주,항공기,la,항공사,보잉,태평양,하와이,여객기,서울,코로나19,대한민국",https://www.joongang.co.kr/article/25068124
2022-05-02,한국경제,역사 저편으로 사라지는 코로나發 '무착륙 관광비행',"국제선,코로나19,항공사,장거리,대한항공,제주항공,아시아나항공,항공기,면세품,항공사들,항공업,수학여행,관계자,저비용항공사,교통부,에어서울,여행사,면허기간,저비",https://www.hankyung.com/economy/article/202205027398i
2022-05-03,머니투데이,"입국시 PCR 폐지? 방역당국 ""해외유입 차단 위해 당분간 유지""","pcr,출입국,대한상공회의소,방역당국,이상원,김광옥,한국항공협회,우기홍,입국객,관광산업위원회,항원검사,우리나라,대한항공,위원장,국가들,위원회,본부장,유전자,미접종,역학조사분석단장",http://news.moneytoday.co.kr/view/mtview.php?no=2022050312125560690&type=2
2022-05-03,문화일보,우기홍 “대한항공 아시아나 美 합병심사 총력 대응중”,"대한항공,아시아나항공,유나이티드항공,미국,스타얼라이언스,항공사,lcc,스카이팀,롯데호텔,서울,동남아시아,우기홍,미주",http://www.munhwa.com/news/view.html?no=2022050301071639344001
2022-05-03,한국일보,"""PCR 절차 완화 무격리 입국 허용해야""...제 목소리 내는 항공업계","pcr,관광산업,코로나19,관광업,대한항공,엔데믹,정상화,관광업계,우기홍,롯데호텔,출입국,310개,항공업계,방역규제,출입국시,신규채용,한국항공협회,김병삼,김광옥",https://hankookilbo.com/News/Read/A2022050309170002447
2022-05-03,서울경제,늦어지는 대한항공 아시아나 합병 美 당국 “경쟁 제한 완화 대책 달라”,"대한항공,항공사,아시아나항공,우기홍,위원회,기업결합,소공동,우리나라,서울,과징금,한진그룹,1100억,러시아,각국",http://www.sedaily.com/NewsView/265TSHXYEQ
2022-05-03,동아일보,우기홍 대한항공 사장 “국내 관광산업 회복 위해 출입국 PCR 검사 해제 촉구”,"pcr,한국,대한항공,엔데믹,위원회,생태계,관광산업,관광업,활성화,우기홍,출입국,면세점,일본,1100억,항공기,해외여행",https://www.donga.com/news/article/all/20220503/113216256/1
2022-05-03,아주경제,"우기홍 대한항공 사장 ""항공업 50위까지 추락 비효과적 PCR 고집해야하나""","pcr,항공업,대한항공,우기홍,대한상공회의소,롯데호텔,에어부산,50위,종사자,기업결합,위원장,각국,대한상의,서울,중구,위원회,소공동,코로나,관광산업위원장,일본,미국,중국,영국,호주",https://www.ajunews.com/view/20220503232640140
2022-05-03,YTN,"관광업계 한자리에...""적극적인 정부 지원 필요""","한자리,면세점,대한항공,우기홍,소공동,서울,관광객,위원회,업종별,국제기준,대한상공회의소,코로나19,관계자,롯데호텔,ytn,관광업,지원,정부,지적,유치,해외,예상,완화,규제,방역,과도,비교,산업,업종,기준,관광,건의,국제,사항,호텔,여행,제안,항공",https://www.ytn.co.kr/_ln/0102_202205030730070771
2022-05-03,아시아경제,[포토]우기홍 주재로 열린 제24차 관광산업위원회,"롯데호텔,우기홍,코로나,위원회,서울,대한상공회의소,참석자,대한항공,엔데믹,참석자들,위원장,대한상의,중구,관광산업위원장,사장,산업,관광,항공,대화,이날,활성,회의,시대,주최,대표,이사,주재,논의",https://view.asiae.co.kr/article/2022050307442021458
2022-05-03,아시아경제,[포토]제24차 관광산업위원회 기념촬영,"기념촬영,롯데호텔,코로나,우기홍,서울,대한상공회의소,위원회,대한항공,엔데믹,위원장,참석자들,관광산업위원장,참석자,중구,관광,사장,산업,항공,촬영,기념,활성,회의,시대,대표,이사,이날,논의",https://view.asiae.co.kr/article/2022050307544260818
2022-05-03,아시아경제,[포토]관광 갈증,"롯데호텔,코로나,우기홍,대한상공회의소,서울,대한항공,엔데믹,위원회,위원장,대한상의,관광산업위원장,중구,관광,산업,사장,항공,활성,주최,이날,회의,시대,대표,이사,갈증,논의",https://view.asiae.co.kr/article/2022050307555769735
2022-05-03,아시아경제,[포토]참석자들과 대화 나누는 우기홍,"우기홍,대표이사,롯데호텔,아시아나항공,코로나,서울,대한상공회의소,참석자,엔데믹,위원장,대한항공,중구,위원회,관광산업위원장,참석자들,산업,대화,관광,사장,항공,이사,대표,활성,시대,회의,이날,정성,논의",https://view.asiae.co.kr/article/2022050307552366892
2022-05-03,아시아경제,"우기홍 대한항공 사장, 'PCR검사' 폐지건의 아시아나 M&A ""美 등 6개국 심사 총력대응""(종합)","대한항공,한국,위원장,아시아나,러시아,위원회,코로나19,미국,관광산업,자회사,엔데믹,pcr,아시아나항공,모스크바,우기홍,과징금,기업결합,관광객",https://view.asiae.co.kr/article/2022050309560550174
2022-05-03,아시아경제,[포토]대화 나누는 우기홍 위원장과 허희영 총장,"우기홍,롯데호텔,위원장,허희영,코로나,서울,대한상공회의소,항공대,엔데믹,대한항공,중구,관광산업위원장,위원회,사장,산업,관광,항공,대화,총장,활성,회의,시대,이날,대표,이사,논의",https://view.asiae.co.kr/article/2022050307563372334
2022-05-03,머니투데이,"""솔직히 과도하다"" 대한항공, '보복성 과징금' 러시아에 행정소송 고려","대한항공,러시아,과징금,1100억,관계자,모스크바,행정소송,롯데호텔,항공기,서울,루불,셰레메티예보,관제당국,우기홍,인천,화물편",http://news.moneytoday.co.kr/view/mtview.php?no=2022050309502374722&type=2
2022-05-04,서울경제,분기 성적표 역대 최고 날아오른 대한항공,"대한항공,영업이익,화물기,한국투자증권,한국금융지주,건강식품,위탁매매,gs리테일",http://www.sedaily.com/NewsView/265U8ZBBUU
2022-05-04,아주경제,"대한항공, 코로나19 해빙기 시현 1분기 영업익 7884억 533%↑ 분기 최대","대한항공,코로나19,영업이익,해빙기,지역별,활주로,변동성,2조",https://www.ajunews.com/view/20220504183409804
